pdf_id,dept,from_url,pdf_url
19195,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2016_water_and_sewer_projects/May2016.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2016construction/may_2016/20160520_Elizabeth_Chestnut_27w.pdf
17635,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/health_welfare_services3100series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/HealthWelfare/3100_Medical_Technician_And_Laboratory_Series/3170_DIR_OF_MED_XRAY_SERV_MG_022011.pdf
11749,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/august2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/August%202015/20150817_Franklin_Troy_28w.pdf
2584,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_august_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Aug/F1998680008.8.3.01.pdf
21240,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicvehicleindustrynotices/publicvehicleindnotice14013.pdf
23110,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/view_statements_offinancialinterestsforcandidatestoelectedoffice.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Candidate_FIS/2014/Hershey-Edward-cand.pdf
21928,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2013_water_and_sewermainprojects/september.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2013construction/09Sep/20130905_CentralPk_26w.pdf
9186,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2016PreBidPreSubmittalConferenceAttendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2016PreBids/PreBid132646.pdf
16758,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/2016TIFAnnualReports.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/16reports/T_034_NorthBranchSouthAR16.pdf
10927,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao_-_postemploy.html,https://www.cityofchicago.org/dam/city/depts/ethics/general/AO_PostEmploy/89058.A.pdf
8393,License Appeal Commission,https://www.cityofchicago.org/city/en/depts/lac/supp_info/2013_lac_rulings.html,https://www.cityofchicago.org/content/dam/city/depts/lac/supp_info/2013lacrulings/12LA30.pdf
23788,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/1999_04APR_signed_resolutions_OCR.pdf
3978,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_october_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Oct/10-31-03F3998940020B.pdf
2712,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_january_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Jan/B89683203(00-94).1.5.00.pdf
5717,License Appeal Commission,https://www.cityofchicago.org/city/en/depts/lac/supp_info/2007lac.html,https://www.cityofchicago.org/content/dam/city/depts/lac/supp_info/2007lacrulings/06LA23.pdf
9047,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2016_Departmental_Responses.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2016Budget/DepartmentResponses/All_Responses_DPS.pdf
21144,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicvehicleindustrynotices/publicvehicleindustrynotice14108.pdf
1470,Department of Cultural Affairs and Special Events,https://www.cityofchicago.org/city/en/depts/dca/provdrs/sponsorship_opportunities.html,https://www.cityofchicago.org/content/dam/city/depts/dca/Partnerships/2017/whatsnewfactsheet17.pdf
14425,Department of Cultural Affairs and Special Events,https://www.cityofchicago.org/city/en/depts/dca/supp_info/dcase_program_audit.html,https://www.cityofchicago.org/content/dam/city/depts/dca/general/DCASEProgramAudit2011.pdf
11870,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/inspections---permitting/bed-bug-brochures.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/food_env/NoCrops/7098_11_bedbug_chinese_c_8.5x11_trifold_C.pdf
17362,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/fullerton_milwaukeetif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_087_SachHairpinRetailCOC.pdf
15885,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2011.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/11reports/T_002_41stKingAR11.pdf
23865,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/1993_06JUN_signed_resolutions_OCR.pdf
13691,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/landmarks_commission.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Historic_Preservation/Minutes/PRCJan2015Minutes.pdf
11807,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2017_water_sewer_main_projects/August2017.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2017construction/aug_2017/20170811_AgatiteCentralLavergne_45w_.pdf
650,Department of Buildings,https://www.cityofchicago.org/city/en/depts/bldgs/provdrs/stand_plan/svcs/code_clarificationsandinterpretations.html,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/Rev7FireRes232011.pdf
19308,Commission on Human Relations,https://www.cityofchicago.org/city/en/depts/cchr/supp_info/mayoral_proclamations.html,https://www.cityofchicago.org/content/dam/city/depts/cchr/Proclamations/2013APAHeritageMonthProc.pdf
8502,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2013_prebid_and_pre-submittalconferenceattendees.html,https://www.cityofchicago.org/dam/city/depts/dps/PreBids/2013PreBids/PreBid113778.pdf
24738,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/view_other_requireddisclosures21.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disc-REQ/2015/BlackM-111315-OEMC-REQ.pdf
15725,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2010.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_120_45thWesternAR10.pdf
8126,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/June/20120614_LinderBrynMawr_45w.pdf
10838,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao-outsideemploy.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Deck%20Chairs/NerFid/96043.pdf
9866,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/administrative_services0100.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/Administrative/0100_Accounting_And_Finance_Series/0134_FINANCIAL_ANALYST_IF0610.pdf
11603,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/archer_courts_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/T_067_ArcherCourtsRDP.pdf
321,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/CDPH/Healthy%20Chicago/HealthyTownhall2.pdf
24871,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/vies_non-requireddisclosures21.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disc-NR/2015/ReillyB-092515-Cncl-NR.pdf
3899,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_june_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Jun/6-11-03F3998940011.pdf
20713,Department of Streets and Sanitation,https://www.cityofchicago.org/city/en/depts/streets/supp_info/construction_demolitionsites0.html,https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/General Information.pdf
20829,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/public_safety_services9000series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/PublicSafetyServices/9000_PoliceAdministrativeSeries/9019_Asst%20Manager%20Of%20Police%20Payrolls.pdf
5911,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_pre-bid_conferenceattendeesjanuarythrujune.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2007PreBids/28081PreBid.pdf
18515,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/lasalle_central_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_147_MillerCoorsEDS.pdf
17756,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/hiring_and_layoffreports.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/HiringandLayoff/SeniorManager_01_25_2012_r.pdf
10470,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/fiduciary_duty_-ao121.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/AO-Attorneys/97053.pdf
8351,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2013BudgetHearingOpeningStatements.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2013%20Budget/2013BudgetHearingOpeningStatements/Aviation_OpeningStatements2013.pdf
3210,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_february_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/Feb/B29189401.2.15.02.pdf
3970,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_november_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Nov/11-6-0313568RFQ779.pdf
7397,None,https://www.cityofchicago.org/city/en/narr/foia/transition_memo.html,https://www.cityofchicago.org/content/dam/city/narr/Transition Reports/FamilySupportServices.pdf
13882,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/community_developmentcommission.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/agendas/CDC_Feb_2015_Minutes.pdf
7870,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2012_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2012PreBids/PreBid107786.pdf
14045,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/water_quality_resultsandreports/comprehensive_chemicalanalysis.html,https://www.cityofchicago.org/content/dam/city/depts/water/WaterQltyResultsNRpts/ccReports/cca12a.pdf
26993,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/trucks1301_1329.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/Lot1316.pdf
5571,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_december_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2007JOC/2007_DecemberJOC/9910_48.pdf
20957,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/taxiindustrynotices/16-088RadiologicanSocietyNorthAmerica122816.pdf
8370,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2013BudgetHearingOpeningStatements.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2013%20Budget/2013BudgetHearingOpeningStatements/Law__OpeningStatements2013.pdf
21808,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/river_south_tif_.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_037_LaSalleParkEDS.pdf
4831,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_june_job_ordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2005JOC/2005_JuneJOC/6072R54.pdf
20143,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/operation_constructionservices5600series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/OperationConstruction/5600_Civil_Engineering_Series/5633_ProjectDir.pdf
13451,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/chicago_central_parktif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_115_BreakthroughUrbanMinistrieEC.pdf
13722,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/landmarks_commission.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Historic_Preservation/Minutes/CCLJun2013_Wrigley_Minutes.pdf
9650,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/53rd_street_tif_.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_105_CanterMiddleSchoolIGA.pdf
6246,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2008_january_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2008JOC/2008_JanuaryJOC/9910_49.pdf
5101,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_emergency_authorizations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/Emergency/2006Emergencies/February/02012006CastIronButterflyValves.pdf
20703,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/portage_park_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_058_4901WestIrvingParkPIN.pdf
20860,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/public_safety_services9100series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/PublicSafetyServices/9100_PoliceGeneralDutySeries/9196_Subpoena%20Officer.pdf
26015,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/FIRST-DEPUTY-BUDGET-DIR_9868.pdf
13662,Department of Animal Care and Control,https://www.cityofchicago.org/city/en/depts/cacc/supp_info/public_notice.html,https://www.cityofchicago.org/content/dam/city/depts/cacc/PDFiles/Nov_2017_Commission_Meeting_Minutes.pdf
14926,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2005.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/05reports/T_078_SouthWorksAR05.pdf
17438,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/goose_island_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_023_WrigleyInnovationRDAAmend1.pdf
17930,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2013_water_and_sewermainprojects/january.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2013construction/01 Jan/20130114_Francisco_35w.pdf
22648,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/special_service_areasandproviderlist.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/ssa/2017SPA/SSA64SPA2017_Redacted.pdf
16920,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/revenue/tax_list/employers_expensetax.html,https://www.cityofchicago.org/content/dam/city/depts/rev/supp_info/TaxDivisionNews/CertifiedEETTaxReliefOrdinance.pdf
26338,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/PROPERTY-CUSTODIAN---AUTO-POUND_6333.pdf
13961,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/community_developmentcommission.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/supp_info/agendas/CDC_Novermber_09_Agenda.pdf
19605,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/nature_areas_directory.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Sustainable_Development/Publications/Chicago_Nature_and_Wildlife_Plan/Hegewisch_Marsh.pdf
18876,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/madden_wells_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_126_OakwoodShores2CL.pdf
20190,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/operation_constructionservices4600series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/OperationConstruction/4600_Painting_Trades_Series/4654_SIGN_PAINTER_HELPER.pdf
23278,None,https://www.cityofchicago.org/city/en/about/wards/18.html,https://www.cityofchicago.org/content/dam/city/about/wards/18/2017BeatMeetings.pdf
13612,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/citywide-retail-market-analysis.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/supp_info/Retail_Study/Citywide_Retail_Market_Analysis_2013_Web-8.pdf
2900,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_may_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/May/B89683203(01-041).5.24.01.pdf
9266,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2017_Budget_Hearings_Departmental_Responses.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2017%20Budget/DepartmentResponses/OIG_Response.pdf
16904,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/revenue/tax_form_list/emergency_telephonesystemfee-wirelesstaxforms.html,https://www.cityofchicago.org/content/dam/city/depts/rev/supp_info/TaxForms/2011TaxForms/2906-10.pdf
10040,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/administrative_services0600.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/Administrative/0600_Information_Technology_Series/0678_PROGRAMMER_IF0710.pdf
4730,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_emergency_authorizations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/Emergency/2005Emergencies/August/8292005TappingConnectionValvesAndSleeves.pdf
3601,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_september_bidtabulations0.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/Sep/C680020002.9.9.02.pdf
9205,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2016PreBidPreSubmittalConferenceAttendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2016PreBids/PreBid322160.pdf
13501,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/revenue/tax_form_list/cigarette_tax_forms.html,https://www.cityofchicago.org/content/dam/city/depts/rev/supp_info/TaxForms/2011TaxForms/2011CigaretteTaxForm.pdf
20924,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/taxiindustrynotices/17030cafebrauerJcoconquercancercancercinq.pdf
26029,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/FOREMAN-OF-LABORERS_8244.pdf
21410,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/dam/city/depts/bacp/publicvehicleinfo/taxiindustrynotices/taxiindustrynotice11-044reqint.pdf
11645,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/public_private_partnerships/asset_lease_agreements.html,https://www.cityofchicago.org/content/dam/city/depts/fin/supp_info/AssetLeaseAgreements/MeteredParking/Parking_Meters_Privatization_Expenses.pdf
2646,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_february_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Feb/B09156803.2.21.01.pdf
19069,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2017_water_sewer_main_projects/March2017.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2017construction/mar_2017/20170320_Cullertons_24w.pdf
12821,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/planofoperation2047wdivisionst.pdf
15622,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2009.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/09reports/T_107_DivisionHomanAR09.pdf
14314,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/current_flu_situationinchicago2011.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdateWeek49Dec132013.pdf
19958,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2016_water_and_sewer_projects/November2016.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2016construction/nov_2016/20161128_47th_Drexel_03w.pdf
7471,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2011_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2011PreBids/PreBid96150.pdf
16169,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2012.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/12reports/T_069_PulaskiAR12.pdf
15702,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2009.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/09reports/T_043_StockyardsAnnexAR09.pdf
5471,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_prebid_conferenceattendeesjulythrudecember.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2006PreBids/48851PreBid.pdf
22705,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/stockyards_industrialcommercialtif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/T_044_StockyardsRDP.pdf
24751,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/view_other_requireddisclosures2.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Required/2014/UllrichG-020514REQ.pdf
18796,Department of Innovation and Technology,https://www.cityofchicago.org/city/en/depts/doit/supp_info/list_of_contractors.html,https://www.cityofchicago.org/content/dam/city/depts/doit/general/contractor_reports/2007/03_March2007.pdf
14523,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2017_water_sewer_main_projects/December2017.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2017construction/dec_2017/20171220_Wrightwood_Sheffield_43w.pdf
25924,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/EEO-INVESTIGATOR-II_1354.pdf
23424,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/infectious/west_nile_virus_surveillancereports2011.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport8182014.pdf
16087,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2012.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/12reports/T_123_AvalonSouthShoreAR12.pdf
27142,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/trucks841_860.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/857.pdf
19639,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/nature_areas_directory.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Sustainable_Development/Publications/Chicago_Nature_and_Wildlife_Plan/Railroad_Marsh.pdf
6375,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2008_non-competitiveprocurements.html,https://www.cityofchicago.org/content/dam/city/depts/dps/SoleSource/NCRB_2008/10_Oct2008/ESCO.pdf
17959,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/january2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/January%202015/20150106_Marquette_15w.pdf
4732,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_emergency_authorizations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/Emergency/2005Emergencies/October/10062005ConcreteSouthSection.pdf
25012,Chicago Police Board,https://www.cityofchicago.org/city/en/depts/cpb/auto_generated/police_discipline_archives.html,https://www.cityofchicago.org/content/dam/city/depts/cpb/PoliceDiscipline/14SR2332.pdf
8282,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/JanFeb/20120203_Melrose44wd.pdf
22358,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/special_service_areasandproviderlist.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/ssa/2017SPA/SSA22SPA2017_Redacted.pdf
12045,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/boh/board_of_health_meetingaugust212013.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/CDPH/HCUpdateAug2013.pdf
26277,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/PHOTOGRAPHER_0925.pdf
